ID,Title
561595,"Exploratory Modelling of Multiple Non-stationary Time Series: Latent Process Structure & Decompositions,"" in Modelling Longitudinal and Spatially Correlated Data,"
561610,"(1997a) Bayesian time series: Models and computations for the analysis of time series in the physical sciences. In Maximum Entropy and Bayesian Methods 15,"
561611,"(1997b) Modelling and robustness issues in Bayesian time series analysis (with discussion). In Bayesian Robustness 2,"
561613,"(1997) Studies of quality monitor time series: The V.A. hospital system,"
561674,"(1997) ""Hierarchical mixture models in neurological transmission analysis,"""
561789,"(1996) ""Bayesian analysis of mixtures of mixtures,"""
561809,"(1996) ""Bayesian curve fitting using multivariate normal mixtures,"""
562067,"(1992) Computing Bayesian nonparametric hierarchical models. ISDS Discussion Paper #92-A20,"
562123,Comparison of Bayesian and neural net unsupervised classification techniques.
562940,What online Machine Learning can do for Knowledge Acquisition.
563613,Searls. Gene structure prediction by linguistic methods.
566488,Representing physical and design knowledge in innovative engineering design.
566653,Structural evaluation of analogies:
566664,Making SME greedy and pragmatic.
567005,"An unsupervised neural network for real-time, low-level control of a mobile robot: noise resistance, stability, and hardware implementation."
567018,Representing rhythmic patterns in a network of oscillators.
568045,"(1994) An application of ILP in music,"
568857,Artificial evolution of visual control systems for robots.
573535,"Fast and Simple Algorithms for Perfect Phylogeny and Triangulating Colored Graphs,"
573553,On the Approximability of Numerical Taxonomy.
573964,(1991) Global optimization by means of distributed evolution Genetic Algorithms in Engineering and Computer Science Editor J.
573978,Evolutionary algorithms: Some very old strategies for optimization and adaptation.
574009,Genetic programming for pedestrians.
574264,"An evolutionary tabu search algorithm and the NHL scheduling problem,"
574462,Genetic algorithm programming environments.
574710,Learning decision strategies with genetic algorithms.
575077,Generality and difficulty in genetic programming: Evolving a sort.
575292,Representation and evolution of neural networks.
575331,Genetic algorithms for vertex splitting in DAGs.
575402,"When will a genetic algorithm outperform hill climbing? In Stephanie Forrest, editor,"
575795,Adapting the evaluation space to improve global learning.
576257,Genetic programming of minimal neural nets using occam\'s razor.
576362,"Challenges in evolving controllers for physical robots. Robot and Autonomous Systems,"
576691,Self-Adaption in Genetic Algorithms.
576725,"How good are genetic algortihms at finding large cliques: an experimental study,"
576795,Embedding of a sequential procedure within an evolutionary algorithm for coloring problems in graphs.
576973,Control of Parallel Population Dynamics by Social-Like Behavior of GA-Individuals.
577086,"Evolutionary Search and the Job Shop,"
577227,Convergence analysis of canonical genetic algorithms.
577331,Eiben and C.A. Schippers. Multi-parent\'s niche: n-ary crossovers on NK-landscapes.
578306,A family of txed-point algorithms for independent component analysis.
578309,Simple neuron models for independent component analysis.
578337,"Signal separation by nonlinear Hebbian learning,"
578347,Independent component analysis by general nonlinear hebbian-like learning rules.
578365,"One-unit learning rules for independent component analysis,"
578645,Entailment for specification refinement.
578646,Type inheritance in strongly typed genetic programming.
578649,Augmenting collective adaptation with a simple process agent.
578650,Collective memory search.
578669,Hybridized crossover-based search techniques for program discovery.
578780,Towards automatic discovery of building blocks in genetic programming.
578845,Induction and recapitulation of deep musical structure.
578898,Clique detection via genetic programming.
579008,Genetic programming and redundancy.
579108,Collective Adaptation: The Sharing of Building Blocks.
582139,Viewpoint invariant face recognition using independent component analysis and attractor networks.
582343,Transferring and retraining learned information filters.
582349,Maximum a posteriori classification of DNA structure from sequence information.
582511,The problem with noise and small disjuncts.
583318,Local selection.
589923,"A case study in dynamic belief networks: monitoring walking, fall prediction and detection."
590022,Fall diagnosis using dynamic belief networks.
591016,First order regression: Application in real-world domains.
591017,Producing More Comprehensible Models While Retaining Their Performance.
592826,"`Machine learning in prognosis of the femoral neck fracture recovery\',"
592830,"`Non-myopic attribute estimation in regression\',"
592973,Dynamic training subset selection for supervised learning in genetic programming.
592975,Tackling the boolean even n parity problem with genetic programming and limited-error fitness.
592986,Small populations over many generations can beat large populations over few generations in genetic programming.
592993,Context preserving crossover in genetic programming.
592996,AN ANALYSIS OF HIERARCHICAL GENETIC PROGRAMMING.
593022,"A distributed, component-based ge-netic programming system in C++. Research Note RN/96/2,"
593060,Massively parallel genetic programming.
593068,Rapidly reconfigurable field-programmable gate arrays for accelerating fitness evaluation in genetic programming.
593091,A summary of research on parallel genetic algorithms.
593104,Fitness causes bloat: Mutation.
593105,A bibliography for genetic programming.
593155,Cellular encoding for interactive evolutionary robotics.
593201,Evolving optimal neural networks using genetic algorithms with Occam\'s razor.
593209,Some steps towards a form of parallel distributed genetic programming.
593210,"Discovery of symbolic, neuro-symbolic and neural networks with parallel distributed genetic programming."
593240,Genetic programming with user-driven selection: Experiments on the evolution of algorithms for image enhancement.
593248,Speeding up genetic programming: A parallel BSP implementation.
593260,Evolving graphs and networks with edge encoding: Preliminary report.
593328,"""Evolution of a time-optimal fly-to controller circuit using genetic programming,"""
593329,"""Use of architecture-altering operations to dynamically adapt a three-way analog source identification circuit to accommodate a new source,"""
593544,Toward simulated evolution of machine-language iteration.
593559,"The GP-Music System: Interactive Genetic Programming for Music Composition,"
593560,"B.E., ""Automated Fitness Raters for the GP-Music System,"""
593813,Scheduling maintenance of electrical power transmission networks using genetic programming.
593859,Price\'s theorem and the MAX problem.
593921,Fitness causes bloat in variable size representations.
593942,Why ants are hard.
594011,The evolution of size in variable length representations.
594025,Evolving a generalised behavior: Artificial ant problem revisited.
594039,Hierarchical Learning with Procedural Abstraction Mechanisms.
594047,A Hybrid GP/GA Approach for Co-evolving Controllers and Robot Bodies to Achieve Fitness-Specified Tasks.
594119,"A Genetic Programming Approach to Strategy Optimization in the Extended Two-Dimensional Pursuer/Evader Problem,"
594387,Evolving compact solutions in genetic programming: A case study.
594483,"Jamshidi ""On Genetic Programming of Fuzzy Rule-Based Systems for Intelligent Control."""
594511,"Performance enhanced genetic programming,"
594543,"A methodology for processing problem constraints in genetic programming. Computers and Mathematics with Application,"
594649,Effects of Occam\'s razor in evolving sigma-pi neural networks.
594900,Genetic programming estimates of kol-mogorov complexity.
595056,Using genetic programming to evolve board evaluation functions.
595063,Improving the performance of evolutionary optimization by dynamically scaling the evolution function.
595157,Investigating the generality of automatically defined functions.
595193,Cultural transmission of information in genetic programming.
596075,An architecture for goal-driven explanation.
601462,Evolving globally synchronized cellular automata.
601561,Applying machine learning to agricultural data.
601567,Geometric comparison of classifications and rule sets.
604073,Pruning with generalization based weight saliencies:
606479,The evolution of communication schemes over continuous channaels.
606647,"What makes a good co-evolutionary learning environment? Australian Journal of Intelligent Information Processing Systems,"
608190,Evolving non-determinism: An inventive and efficient tool for optimization and discovery of strategies.
608191,Incremental coevolution of organisms: A new approach for optimization and discovery of strategies.
608292,De Jong and John J.
608326,A sampling-based heuristic for tree search.
610529,"""Visual information processing in primate cone pathways: Part I, a model,"""
612306,Confidence Estimation for Speculation Control.
613409,Efficient Nonparametric Estimation of Probability Density Functions.
616336,Efficient instruction scheduling using finite state automata.
617378,"N.Tishby Testing for Non linearity and Gaussianity in sustained portion of musical signals,"
617575,Cortical activity flips among quasi-stationary states.
621555,Selection of Distance Metrics and Feature Subsets for k-Nearest Neighbor Classifiers.
626530,Belief maintenance with probabilistic logic.
626531,Forecasting glucose concentration in diabetic patients using ignorant belief networks.
626574,Belief maintenance in bayesian networks.
626999,"""Tempering backpropagation networks: Not all weights are created equal"","
627024,Early stopping | but when? In Orr and Muller [1].
628458,"""Optimising Local Hebbian Learning: Use the ffi-rule""."
628459,"CNN: a neural architecture that learns multiple transformations of spatial representations"","
628500,"""Learning to avoid collisions: a reinforcement learning paradigm for mobile robot navigation"","
628667,Generalizing in TD() learning.
628668,On-line adaptive critic for changing systems.
628751,"""Nested networks for robot control,"" in Neural Network Applications,"
628764,Approximation with neural networks: Between local and global approximation.
628766,Orthogonal incremental learning of a feedforward network.
628815,Optimal attitude control of satellites by artificial neural networks: a pilot study.
628888,"""Using many-particle decomposition to get a parallel self-organising map,"""
630817,"Inferring sparse, overcomplete image codes using an efficient coding framework."
630890,A neural model of the cortical representation of egocentric distance.
631015,Theory of correlations in stochastic neural networks.
631052,Objective functions for neural map formation.
632796,Density estimation by wavelet thresholding.
632874,"Minimax Bayes, asymptotic minimax and sparse wavelet priors. In Statistical Decision Theory and Related Topics, V,"
632935,Wavelet methods for curve estimation.
633030,Understanding waveshrink: Variance and bias estimation.
633031,Waveshrink with semi-soft shrinkage functions.
633081,M (1992a). Minimax risk over ` p -balls for l q loss.
633585,Choice of thresholds for wavelet estimation of the log spectrum.
633721,The stationary wavelet transform and some statistical applications.
634902,A heuristic for improved genetic bin packing.
634904,A parallel island model genetic algorithm for the multiprocessor scheduling problem.
634938,A genetic algorithm for fragment allocation in a distributed database system.
634975,Reducing disruption of superior building blocks in genetic algorithms.
636098,NP-Completeness of Searches for Smallest Possible Feature Sets.
636500,Predicting time series with support vector machines.
636511,"""Comparing Support Vector Machines with Gaussian kernels to radial basis function classifiers,"""
640617,"""Staged hybrid genetic search for seismic data imaging,"""
641956,Adaptive noise injection for input relevance determination.
641976,A comparison of some error estimates for neural network models.
642593,Global self organization of all known protein sequences reveals inherent biological signatures.
642621,Looking at Markov samplers through CUM-SUM path plots: a simple diagnostic idea.
642641,(1993) Bayesian inference for agricultural field experiments.
642681,Diagnosing convergence of Markov chain Monte Carlo algorithms.
642798,Weak convergence and optimal scaling of random walk metropolis algorithms.
642827,Decomposable Graphical Gaussian Model Determination.
642847,G.O. (1997) A Total Variation Method for Diagnosing Convergence of MCMC Algorithms.
642894,Rates of convergence of the Hastings and Metropolis algorithms.
642920,A connectionist architecture with inherent systematicity.
642930,A connectionist architecture for learning to parse.
643003,"Estimating Ratios of Normalizing Constants for Densities with Different Dimensions,"
643069,Markov chain Monte Carlo in practice: A roundtable discussion.
643199,Mutation rates as adaptations.
643221,Minorization conditions and convergence rates for Markov chain Monte Carlo.
643239,Convergence of Gibbs sampler for a model related to James-Stein estimators.
643485,"""Geometric Ergodicity of the Block Gibbs Sampler for a Simple Hierarchical Model."""
643597,(1997) A nonparametric Bayesian approach to modelling nonlinear time series.
643695,(1997) Simulation based Bayesian nonparametric regression methods.
643734,"Engineering Multiversion Neural-Net Systems,"
643735,"""Use of methodological diversity to improve neural network generalization,"""
643777,"""Self-organizing experts,"""
644093,Possible biases induced by MCMC convergence diagnostics.
644334,"D.M. (1998) Convergence controls for MCMC algorithms, with applications to hidden Markov chains."
644361,Perfect simulation of Harris recurrent Markov chains.
644363,Exact simulation using Markov chains.
644427,Outperforming the Gibbs sampler empirical estimator for nearest neighbour random fields.
644441,(1997) MCMC Convergence Diagnostic via the Central Limit Theorem.
644448,"G.O. and Sahu, S.K. (1997) Adaptive Markov chain Monte Carlo through regeneration."
644470,An Adaptive Metropolis algorithm.
644494,Self regenerative Markov chain Monte Carlo.
644577,Geometric ergodicity and hybrid Markov chains.
644843,"(1997) Perfect Simulation of some Point Processes for the Impatient User, Advances in Applied Probability, Stochastic Geometry and Statistical Applications,"
645016,Extensions of Fill\'s algorithm for perfect simulation.
645046,Exponential convergence of Langevin diffusions and their discrete approximations.
645084,"Modelling risk from a disease in time and space,"
645088,Hierarchical spatio-temporal mapping of disease rates.
645452,An extension of Fill\'s exact sampling algorithm to non-monotone chains.
645571,A note on the Dirichlet process prior in Bayesian nonparametric inference with partial exchangeability.
645870,Exact transition probabilities for the independence Metropolis sampler.
645897,On convergence rates of Gibbs samplers for uniform distributions.
646195,"(1997b) Applications and extensions of MCMC in IRT: Multiple item types, missing data, and rated responses."
646286,(1996) Rate of Convergence of the Gibbs Sampler by Gaussian Approximation.
646289,(1997) Bayesian Estimation and Model Choice in the Item Response Models.
646334,Self-targeting candidates for Hastings-Metropolis algorithms.
646357,Geometric and subgeometric convergence of diffusions with given stationary distributions.
646412,(1998) A new sequential simulated annealing method.
646440,A reversible jump sampler for autoregressive time series.
646809,Orgy in the computer: Multi-parent reproduction in genetic algorithms.
646836,Raising GA performance by simultaneous tuning of selective pressure and recombination disruptiveness.
646837,Back. An evolutionary heuristic for the minimum vertex cover prob-lem.
646900,Evaluating and improving steady state evolutionary algorithms on constraint satisfaction problems.
646913,Graph coloring with adaptive evolutionary algorithms.
647315,Adapting crossover in evolutionary algorithms.
647408,Every niching mehtod has its niche: Fitness sharing and implicit sharing compared.
647413,Solving 3-SAT by GAs adapting constraint weights.
647447,Performance of multi-parent crossover operators on numerical function optimization problems.
648106,"(1995) Brightness perception, illusory contours, and corticogeniculate feedback."
648112,3-D vision and figure-ground separation by visual cortex.
648121,Synthetic aperture radar processing by a multiple scale neural system for boundary and surface representation.
648232,"Vector associative maps: Unsupervised real-time error-based learning and control of movement trajectories,"
648369,Toward a unified theory of spatiotemporal processing in the retina.
649730,A growth algorithm for hypercubical output spaces in self-organizing feature maps.
649731,Incremental grid growing: encoding high-dimensional structure into a two-dimensional feature map.
649739,"""The LBG-U method for vector quantization An improvement over LBG inspired from neural networks,"""
649944,"(1990b) : ""Knowledge Integration and Learning"","
650807,"""Discontinuity in evolution: how different levels of organization imply pre-adaptation"","
650814,Two is Better than One: a Diploid Genotype for Neural Networks.
650834,(in preparation). Neural networks in an Artificial Life perspective
653441,From Bayesian networks to causal networks.
653628,"""The Predictability of Data Values"","
654177,Rapid development of NLP modules with Memory-Based Learning.
654326,Evolutionary training of clp-constrained neural networks.
654339,Constraining of weights using regularities.
654519,Evolutionary computation in air traffic control planning.
656048,Learning control knowledge in models of expertise.
656231,Learning control knowledge in KADS knowledge-based systems: Machine learning meets knowledge engineering.
662250,Achieving super computer performance with a DSP array processor.
662279,"`Adaptive tuning of numerical weather prediction models: simultaneous estimation of weighting, smoothing and physical parameters\',"
662416,"Using smoothing spline anova to examine the relation of risk factors to the incidence and progression of diabetic retinopathy,"
662572,Spatial-temporal analysis of temperature using smoothing spline ANOVA.
671052,Task and spatial frequency effects on face specialization.
671269,Predicting probability distributions: A connectionist approach.
671293,Selecting input variables using mutual information and nonparamteric density estimation.
672064,Kazlas and A.S. Weigend. (1995) Direct Multi-Step Time Series Prediction Using TD().
672070,Evaluating neural network predictors by bootstrapping.
672071,Predictions with confidence intervals (local error bars).
675649,"""Modeling volatility using state space models"","
675756,"A bootstrap evaluation of the effect of data splitting on financial time series,"
675847,Nonlinear trading models through Sharpe Ratio maximization.
682508,Representing aggregate belief through the competitive equilibrium of a securities market.
682666,Multiagent reinforcement learning: Theoretical framework and an algorithm.
682815,"""The Role of Development in Genetic Algorithms."""
683294,Toward a market model for Bayesian inference.
683355,Using qualitative relationships for bounding probability distributions.
683360,Some varieties of qualitative probability.
683404,Incremental tradeoff resolution in qualitative probabilistic networks.
684372,Incremental model reference adaptive polynomial controllers network.
684531,Eric (1997). Incremental Polynomial Controller Networks: two self-organising non-linear controllers.
684972,Probabilistic principal component analysis.
684986,Bishop (1997a). Hierarchical models for data visualization.
686015,"""What is the best thing to do right now?"" : getting beyond greedy exploration\',"
686030,"Active learning in multilayer perceptrons,"
686061,"An algorithm for active data collection for learning|feasibility study with neural networks,"
686532,Family-based homology detection via pairwise sequence comparison.
686559,Parametrization studies for the SAM and HMMER methods of hidden Markov model generation.
687401,Turing computability with neural nets.
688361,Neural network implementation in SAS software.
688824,`Balanced\' conductances may explain irregular cortical spiking.
688849,Stable dynamic parameter adaptation.
689152,"""Shattering all sets of k points in \'general position\' requires (k 1)=2 parameters"","
689439,A reduced multipipeline machine description that preserves scheduling constraints.
693143,A fast algorithm for the computation and enumeration of perfect phylogenies when the number of character states is fixed.
694759,An Evolutionary Approach to Vector Quantizer Design.
695284,The hardness of problems on thin colored graphs.
696342,"Cichocki and Abed Meraim K.""A Blind Identification and Separation Technique via Multi-layer Neural Networks"" Proc."
696343,"Cardoso.""On the performance of source separation algorithms"" In Proc."
696345,"Recurrent neural networks for blind separation of sources,"
696346,"""Local adaptive learning algorithms for blind separation of natural images"","
703953,"""Convergence in norm for alternating expectation-maximization (em) type algorithms,"""
708945,Massive data discrimination via linear support vector machines.
709113,"""A Framework for Statistical Modeling of Superscalar Processor Performance"".Proc."
709518,"""Regional stability of and ERS/JERS-1 classifier,"""
711527,"""Application of ESOP Minimization in Machine Learning and Knowledge Discovery,"""
711598,Pattern theoretic knowledge discovery.
711994,"""Dynamical Behavior of Artifical Neural Networks with Random Weights,"" in Intelligent Engineering Systems Through Artificial Neural Networks,"
714208,"A note on testing exogeneity of instrumental variables,"
714256,A probabilistic calculus of actions.
714260,Probabilistic evaluation of sequential plans from causal models with hidden variables.
714289,"""Aspects of Graphical Models Connected With Causality,"""
714748,"Causation, action, and counterfactuals."
714879,The new challenge: From a century of statistics to an age of causation.
714975,Using path diagrams as a structural equation modeling tool.
733167,"""Soft vector quantization and the EM algorithm,"""
733534,A Vector Microprocessor System.
733576,"""Recognizing Handwritten Digit Strings Using Modular Spatio-temporal Connectionist Networks"","
734406,A model of rapid memory formation in the hippocampal system.
735303,"Differential Evolution - a Simple and Efficient Heuristic for Global Optimization over Continuous Spaces, Journal of Global Optimization,"
735311,"On the Usage of Differential Evolution for Function Optimization,"
737204,"""Object-Oriented Design of Parallel BP Neural Network Simulator and Implementation on the connection machine CM-5"","
738941,An object-oriented connectionist simulator.
739280,"A performance analysis of the CNS-1 on large, dense backpropagation networks."
739707,Software for ANN training on a ring array processor.
739816,"""Learning to Segment Images Using Dynamic Feature Binding,"""
746058,All-to-all Broadcast on the CNS-1.
751408,Blind separation of delayed and convolved sources.
752684,"""Geometry of Early Stopping in Linear Networks"" In G."
753047,"Alternative error bounds for the classifier chosen by early stopping,"
753070,Similar classifiers and VC error bounds.
753264,"Improved uniform test error bounds,"
753265,"Validation of average error rate over classifiers,"
754594,An object-based neural model of serial processing in visual multielement tracking in preparation.
755082,Cluster-weighted modeling for time series prediction and characterization.
755217,Active gesture recognition using partially observable markov decision processes.
756061,Unsmearing visual motion: Development of long-range horizontal intrinsic connections.
762980,"(1998) Modeling dynamic receptive field changes produced by intracortical microstimulation. In press,"
763009,Generalization and exclusive allocation of credit in unsupervised category learning. Network:
763010,(1997) Modeling dynamic receptive field changes in primary visual cortex using inhibitory learning.
763181,A neural network model of visual tilt aftereffect.
767763,"Partition-based uniform error bounds,"
779960,"The Use of Neural Networks to Support ""Intelligent"" Scientific Computing."
782486,Living in a partially structured environment: How to bypass the limitation of classical reinforcement techniques.
785678,Self-nonself discrimination in a computer.
787016,(1992) Genetic self-learning.
801170,Guided crossover: A new operator for genetic algorithm based optimization.
814836,Run-time versus compile-time instruction scheduling in superscalar (risc) processors: Performance and tradeoffs.
815073,Constructive methods for designing compact feedforward networks of threshold units.
815096,Maximizing the robustness of a linear threshold classifier with discrete weights. Network:
817774,"The number of nucleotide sites needed to accurately reconstruct large evolutionary trees,"
820661,Local quartet splits of a binary tree infer all quartet splits via one dyadic inference rule.
820662,Inferring big trees from short quartets.
824245,"Stimulus specific learning: a consequence of stimulus-specific experiments? Perception,"
851968,Natural gradient descent for training multi-layer perceptrons.
853114,"""Using Neural Networks to Identify Jets"", Nucl."
853115,"""Finding Gluon Jets with a Neural trigger"","
853116,"""Self-organizing Networks for Extracting Jet Features"","
853118,"""On Langevin Updating in Multilayer Perceptrons"","
853150,"""Pattern Discrimination Using Feedforward Networks: A Benchmark Study of Scaling Behavior"","
853155,"""Mass Reconstruction with a Neural Network"","
854434,Predicting lifetimes in dynamically allocated memory.
884094,Estimating the square root of a density via compactly supported wavelets.
892139,Using Communication to Reduce Locality in Distributed Multi-Agent Learning.
899085,Speculative hedge: Regulating compile-time speculation against profile variations.
899119,Task selection for a Multiscalar processor.
907845,"Using the Grow-and-Prune Network to Solve Problems of Large Dimensionality,"
911198,"""Centering neural network gradient factors"","
917493,"HAUTUS M.L.J.Observability of Linear Systems with Saturated Outputs,"
919885,"Learning with product units,"
928873,"Back, ""Face recognition: a convolutional neural network approach,"""
943087,"""Theory and practice of vector quantizers trained on small training sets,"""
948147,A fast Kohonen net implementation for spert-ii.
948299,Visualizing high-dimensional structure with the incremental grid growing neural network.
948846,Limitations of self-organizing maps for vector quantization and multidimensional scaling.
949217,Comparison of neural and statistical classifiers|theory and practice.
949318,a self-organizing feature map for sequences.
949511,"Application of neural networks for the classification of diffuse liver disease by quantitative echography. Ultrasonic Imaging,"
950052,"A Min Tjoa, and Gerti Kappel. Learning the semantic similarity of reusable sotware components."
950305,Learning topology-preserving maps using self-supervised backpropagation.
950986,The locally linear nested network for robot manipulation.
954315,Inductive database design.
964248,Visualizing the simple bayesian classifier. In KDD Workshop on Issues in the Integration of Data Mining and Data Visualization.
975567,Adaptive behaviour in competing co-evolving species.
976284,Algorithmic stability and sanity-check bounds for leave-one-out cross-validation.
976334,Applying online-search to reinforcement learning.
987188,A simple randomized quantization algorithm for neural network pattern classifiers.
987197,"Query, pacs and simple-pac learning."
989397,Pac learning intersections of halfspaces with membership queries.
990075,What kind of adaptation do CBR systems need? a review of current practice.
1000012,Stochastic pro-positionalization of non-determinate background knowledge.
1022969,Storing and indexing plan derivations through explanation-based analysis of retrieval failures.
1031453,and Deva Johnam. A neural network pole-balancer that learns and operates on a real robot in real time.
1050679,A Genetic Algorithm for the Topological Optimization of Neural Networks.
1059953,"""Worst case prediction over sequences under log loss"" in The Mathematics of Information Coding, Extraction and Distribution,"
1061127,"Skyt The GANNsystem. Genetic Algorithms generating feedforward neural networks. http://www.daimi.aau.dk/~damgaard/NNSG/ 25 Du Junping,K.L.Rasmussen,J.Aagaard,B.Mayoh, T.Srensen,etc. Applications of Machine Learning: a Medical Follow Up Study."
1063773,A gentle guide to multiple alignment 2.03.
1071981,Learning to sense selectively in physical domains.
1095507,Generalized queries in probabilistic context-free grammars.
